"","text","anger","anticipation","disgust","fear","joy","sadness","surprise","trust","negative","positive"
"10630","visiting",0,0,0,0,0,0,0,0,0,0
"10631","list",0,0,0,0,0,0,0,0,0,0
"10632","time",0,1,0,0,0,0,0,0,0,0
"10633","taste",0,0,0,0,0,0,0,0,0,0
"10634","youll",0,0,0,0,0,0,0,0,0,0
"10635","youre",0,0,0,0,0,0,0,0,0,0
"10636","history",0,0,0,0,0,0,0,0,0,0
"10637","visit",0,0,0,0,0,0,0,0,0,1
"10638","museum",0,0,0,0,0,0,0,0,0,0
"10639","collection",0,0,0,0,0,0,0,0,0,0
"10640","artefacts",0,0,0,0,0,0,0,0,0,0
"10641","world",0,0,0,0,0,0,0,0,0,0
"10642","free",0,0,0,0,0,0,0,0,0,0
"10643","enter",0,0,0,0,0,0,0,0,0,0
"10644","visit",0,0,0,0,0,0,0,0,0,1
"10645","fantastic",0,0,0,0,0,0,0,0,0,0
"10646","studying",0,0,0,0,0,0,0,0,0,0
"10647","facilities",0,0,0,0,0,0,0,0,0,0
"10648","lots",0,0,0,0,0,0,0,0,0,0
"10649","eateries",0,0,0,0,0,0,0,0,0,0
"10650","coffee",0,0,0,0,0,0,0,0,0,0
"10651","bit",0,0,0,0,0,0,0,0,0,0
"10652","pricey",0,0,0,0,0,0,0,0,0,0
"10653","lovely",0,1,0,0,1,1,1,1,0,1
"10654","exhibitions",0,0,0,0,0,0,0,0,0,0
"10655","plenty",0,0,0,0,0,0,0,0,0,0
"10656","space",0,0,0,0,0,0,0,0,0,0
"10657","excellent",0,0,0,0,1,0,0,1,0,1
"10658","library",0,0,0,0,0,0,0,0,0,1
"10659","join",0,0,0,0,0,0,0,0,0,1
"10660","helpful",0,0,0,0,1,0,0,1,0,1
"10661","staff",0,0,0,0,0,0,0,0,0,0
"10662","round",0,0,0,0,0,0,0,0,0,0
"10663","day",0,0,0,0,0,0,0,0,0,0
"10664","visit",0,0,0,0,0,0,0,0,0,1
"10665","lots",0,0,0,0,0,0,0,0,0,0
"10666","inside",0,0,0,0,0,0,0,0,0,0
"10667","sit",0,0,0,0,0,0,0,0,0,0
"10668","drink",0,0,0,0,0,0,0,0,0,0
"10669","bite",0,0,0,0,0,0,0,0,1,0
"10670","eat",0,0,0,0,0,0,0,0,0,1
"10671","grounds",0,0,0,0,0,0,0,0,0,0
"10672","stall",0,0,1,0,0,0,0,0,0,0
"10673","selling",0,0,0,0,0,0,0,0,0,0
"10674","hot",1,0,0,0,0,0,0,0,0,0
"10675","drinks",0,0,0,0,0,0,0,0,0,0
"10676","hotdogs",0,0,0,0,0,0,0,0,0,0
"10677","waffles",0,0,0,0,0,0,0,0,0,0
"10678","visited",0,0,0,0,0,0,0,0,0,0
"10679","museum",0,0,0,0,0,0,0,0,0,0
"10680","past",0,0,0,0,0,0,0,0,0,0
"10681","week",0,0,0,0,0,0,0,0,0,0
"10682","friends",0,0,0,0,0,0,0,0,0,0
"10683","town",0,0,0,0,0,0,0,0,0,0
"10684","requested",0,0,0,0,0,0,0,0,0,0
"10685","egyptian",0,0,0,0,0,0,0,0,0,0
"10686","artefacts",0,0,0,0,0,0,0,0,0,0
"10687","including",0,0,0,0,0,0,0,0,0,1
"10688","mummies",0,0,0,0,0,0,0,0,0,0
"10689","bm",0,0,0,0,0,0,0,0,0,0
"10690","free",0,0,0,0,0,0,0,0,0,0
"10691","requested",0,0,0,0,0,0,0,0,0,0
"10692","donations",0,0,0,0,0,0,0,0,0,0
"10693","bm",0,0,0,0,0,0,0,0,0,0
"10694","national",0,0,0,0,0,0,0,0,0,0
"10695","treasure",0,1,0,0,1,0,0,1,0,1
"10696","history",0,0,0,0,0,0,0,0,0,0
"10697","world",0,0,0,0,0,0,0,0,0,0
"10698","gathered",0,0,0,0,0,0,0,0,0,0
"10699","feel",0,0,0,0,0,0,0,0,0,0
"10700","proud",0,1,0,0,1,0,0,1,0,1
"10701","greek",0,0,0,0,0,0,0,0,0,0
"10702","egyptian",0,0,0,0,0,0,0,0,0,0
"10703","miss",0,0,0,0,0,0,0,0,0,0
"10704","historical",0,0,0,0,0,0,0,0,0,0
"10705","enjoyed",0,0,0,0,0,0,0,0,0,0
"10706","lot",0,0,0,0,0,0,0,0,0,0
"10707","read",0,0,0,0,0,0,0,0,0,0
"10708","understand",0,0,0,0,0,0,0,0,0,0
"10709","british",0,0,0,0,0,0,0,0,0,0
"10710","museum",0,0,0,0,0,0,0,0,0,0
"10711","free",0,0,0,0,0,0,0,0,0,0
"10712","voluntary",0,0,0,0,0,0,0,0,0,0
"10713","donations",0,0,0,0,0,0,0,0,0,0
"10714","planning",0,1,0,0,0,0,0,1,0,1
"10715","visit",0,0,0,0,0,0,0,0,0,1
"10716","troy",0,0,0,0,0,0,0,0,0,0
"10717","exhibit",0,0,0,0,0,0,0,0,0,0
"10718","head",0,0,0,0,0,0,0,0,0,0
"10719","adequate",0,0,0,0,0,0,0,0,0,0
"10720","contribution",0,0,0,0,0,0,0,0,0,0
"10721","security",0,0,0,0,0,0,0,0,0,0
"10722","directed",0,0,0,0,0,0,0,0,0,0
"10723","voluntary",0,0,0,0,0,0,0,0,0,0
"10724","contribution",0,0,0,0,0,0,0,0,0,0
"10725","lots",0,0,0,0,0,0,0,0,0,0
"10726","stuff",0,0,0,0,0,0,0,0,0,0
"10727","cozy",0,0,0,0,0,0,0,0,0,0
"10728","free",0,0,0,0,0,0,0,0,0,0
"10729","enjoyed",0,0,0,0,0,0,0,0,0,0
"10730","time",0,1,0,0,0,0,0,0,0,0
"10731","raining",0,0,0,0,0,0,0,0,0,0
"10732","cold",0,0,0,0,0,0,0,0,1,0
"10733","rosetta",0,0,0,0,0,0,0,0,0,0
"10734","stone",1,0,0,0,0,0,0,0,1,0
"10735","bigger",0,0,0,0,0,0,0,0,0,0
"10736","makes",0,0,0,0,0,0,0,0,0,0
"10737","reason",0,0,0,0,0,0,0,0,0,1
"10738","museum",0,0,0,0,0,0,0,0,0,0
"10739","free",0,0,0,0,0,0,0,0,0,0
"10740","feel",0,0,0,0,0,0,0,0,0,0
"10741","guilty",1,0,0,0,0,1,0,0,1,0
"10742","taking",0,0,0,0,0,0,0,0,0,0
"10743","items",0,0,0,0,0,0,0,0,0,0
"10744","refuse",0,0,0,0,0,0,0,0,1,0
"10745","return",0,0,0,0,0,0,0,0,0,0
"10746","world",0,0,0,0,0,0,0,0,0,0
"10747","class",0,0,0,0,0,0,0,0,0,0
"10748","artifacts",0,0,0,0,0,0,0,0,0,0
"10749","coffee",0,0,0,0,0,0,0,0,0,0
"10750","free",0,0,0,0,0,0,0,0,0,0
"10751","admission",0,0,0,0,0,0,0,0,0,0
"10752","perfect",0,1,0,0,1,0,0,1,0,1
"10753","beware",0,1,0,1,0,0,0,0,1,0
"10754","line",0,0,0,0,0,0,0,0,0,0
"10755","cloakroom",0,0,0,0,0,0,0,0,0,0
"10756","forever",0,0,0,0,0,0,0,0,0,0
"10757","diverse",0,0,0,0,0,0,0,0,1,1
"10758","collection",0,0,0,0,0,0,0,0,0,0
"10759","temporary",0,0,0,0,0,0,0,0,0,0
"10760","exhibitions",0,0,0,0,0,0,0,0,0,0
"10761","entrance",0,0,0,0,0,0,0,0,0,0
"10762","free",0,0,0,0,0,0,0,0,0,0
"10763","museum",0,0,0,0,0,0,0,0,0,0
"10764","visit",0,0,0,0,0,0,0,0,0,1
"10765","museum",0,0,0,0,0,0,0,0,0,0
"10766","experience",0,0,0,0,0,0,0,0,0,0
"10767","figure",0,0,0,0,0,0,0,0,0,0
"10768","huge",0,0,0,0,0,0,0,0,0,0
"10769","gift",0,1,0,0,1,0,1,0,0,1
"10770","shop",0,0,0,0,0,0,0,0,0,0
"10771","buy",0,0,0,0,0,0,0,0,0,0
"10772","nice",0,0,0,0,0,0,0,0,0,0
"10773","superb",0,0,0,0,0,0,0,0,0,1
"10774","collection",0,0,0,0,0,0,0,0,0,0
"10775","displays",0,0,0,0,0,0,0,0,0,0
"10776","building",0,0,0,0,0,0,0,0,0,1
"10777","joy",0,0,0,0,1,0,0,0,0,1
"10778","displays",0,0,0,0,0,0,0,0,0,0
"10779","memorable",0,0,0,0,1,0,1,1,0,1
"10780","amazing",0,0,0,0,0,0,0,0,0,0
"10781","egyptian",0,0,0,0,0,0,0,0,0,0
"10782","victorian",0,0,0,0,0,0,0,0,0,0
"10783","collectables",0,0,0,0,0,0,0,0,0,0
"10784","real",0,0,0,0,0,0,0,1,0,1
"10785","pleasure",0,0,0,0,0,0,0,0,0,0
"10786","andcreccomend",0,0,0,0,0,0,0,0,0,0
"10787","londoners",0,0,0,0,0,0,0,0,0,0
"10788","tourists",0,0,0,0,0,0,0,0,0,0
"10789","alike",0,0,0,0,0,0,0,0,0,0
"10790","lived",0,0,0,0,0,0,0,0,0,0
"10791","london",0,0,0,0,0,0,0,0,0,0
"10792","time",0,1,0,0,0,0,0,0,0,0
"10793","visit",0,0,0,0,0,0,0,0,0,1
"10794","london",0,0,0,0,0,0,0,0,0,0
"10795","visit",0,0,0,0,0,0,0,0,0,1
"10796","outstanding",0,0,0,0,1,0,0,0,1,1
"10797","museum",0,0,0,0,0,0,0,0,0,0
"10798","easy",0,0,0,0,0,0,0,0,0,0
"10799","walking",0,0,0,0,0,0,0,0,0,0
"10800","distance",0,0,0,0,0,0,0,0,0,0
"10801","totem",0,0,0,0,0,0,0,0,0,0
"10802","court",1,1,0,1,0,0,0,0,0,0
"10803","road",0,0,0,0,0,0,0,0,0,0
"10804","exhibition",0,0,0,0,0,0,0,0,0,0
"10805","artifacts",0,0,0,0,0,0,0,0,0,0
"10806","loan",0,0,0,0,0,0,0,0,0,0
"10807","sources",0,0,0,0,0,0,0,0,0,0
"10808","plunges",0,0,0,0,0,0,0,0,0,0
"10809","world",0,0,0,0,0,0,0,0,0,0
"10810","lost",0,0,0,0,0,1,0,0,1,0
"10811","city",0,0,0,0,0,0,0,0,0,0
"10812","troy",0,0,0,0,0,0,0,0,0,0
"10813","myths",0,0,0,0,0,0,0,0,0,0
"10814","legends",0,0,0,0,0,0,0,0,0,0
"10815","realities",0,0,0,0,0,0,0,0,0,0
"10816","walk",0,0,0,0,0,0,0,0,0,0
"10817","gods",0,0,0,0,0,0,0,0,0,0
"10818","goddesses",0,0,0,0,0,0,0,0,0,0
"10819","dramatic",0,0,0,0,0,0,0,0,0,0
"10820","atmosphere",0,0,0,0,0,0,0,0,0,0
"10821","statues",0,0,0,0,0,0,0,0,0,0
"10822","paintings",0,0,0,0,0,0,0,0,0,0
"10823","quotations",0,0,0,0,0,0,0,0,0,0
"10824","surprised",0,0,0,0,0,0,1,0,0,0
"10825","artifacts",0,0,0,0,0,0,0,0,0,0
"10826","middleeast",0,0,0,0,0,0,0,0,0,0
"10827","greece",0,0,0,0,0,0,0,0,0,0
"10828","rome",0,0,0,0,0,0,0,0,0,0
"10829","africa",0,0,0,0,0,0,0,0,0,0
"10830","classical",0,0,0,0,0,0,0,0,0,1
"10831","civilization",0,0,0,0,0,0,0,1,0,1
"10832","displays",0,0,0,0,0,0,0,0,0,0
"10833","amazing",0,0,0,0,0,0,0,0,0,0
"10834","building",0,0,0,0,0,0,0,0,0,1
"10835","spend",0,0,0,0,0,0,0,0,0,0
"10836","hour",0,0,0,0,0,0,0,0,0,0
"10837","month",0,0,0,0,0,0,0,0,0,0
"10838","museum",0,0,0,0,0,0,0,0,0,0
"10839","disappointed",1,0,1,0,0,1,0,0,1,0
"10840","mention",0,0,0,0,0,0,0,0,0,0
"10841","free",0,0,0,0,0,0,0,0,0,0
"10842","british",0,0,0,0,0,0,0,0,0,0
"10843","museum",0,0,0,0,0,0,0,0,0,0
"10844","mins",0,0,0,0,0,0,0,0,0,0
"10845","walk",0,0,0,0,0,0,0,0,0,0
"10846","oxford",0,0,0,0,0,0,0,0,0,0
"10847","street",0,0,0,0,0,0,0,0,0,0
"10848","convenient",0,0,0,0,0,0,0,0,0,1
"10849","visit",0,0,0,0,0,0,0,0,0,1
"10850","ground",0,0,0,0,0,0,0,1,0,0
"10851","floor",0,0,0,0,0,0,0,0,0,0
"10852","egyptian",0,0,0,0,0,0,0,0,0,0
"10853","greek",0,0,0,0,0,0,0,0,0,0
"10854","display",0,0,0,0,0,0,0,0,0,0
"10855","egyptian",0,0,0,0,0,0,0,0,0,0
"10856","mummies",0,0,0,0,0,0,0,0,0,0
"10857","floor",0,0,0,0,0,0,0,0,0,0
"10858","sufficient",0,0,0,0,0,0,0,0,0,0
"10859","walking",0,0,0,0,0,0,0,0,0,0
"10860","space",0,0,0,0,0,0,0,0,0,0
"10861","museums",0,0,0,0,0,0,0,0,0,0
"10862","weve",0,0,0,0,0,0,0,0,0,0
"10863","visited",0,0,0,0,0,0,0,0,0,0
"10864","times",0,0,0,0,0,0,0,0,0,0
"10865","time",0,1,0,0,0,0,0,0,0,0
"10866","impressed",0,0,0,0,0,0,0,0,0,0
"10867","atmosphere",0,0,0,0,0,0,0,0,0,0
"10868","reputable",0,0,0,0,0,0,0,1,0,1
"10869","display",0,0,0,0,0,0,0,0,0,0
"10870","sections",0,0,0,0,0,0,0,0,0,0
"10871","cultures",0,0,0,0,0,0,0,0,0,0
"10872","history",0,0,0,0,0,0,0,0,0,0
"10873","musem",0,0,0,0,0,0,0,0,0,0
"10874","day",0,0,0,0,0,0,0,0,0,0
"10875","idea",0,0,0,0,0,0,0,0,0,0
"10876","sections",0,0,0,0,0,0,0,0,0,0
"10877","key",0,0,0,0,0,0,0,0,0,0
"10878","pieces",0,0,0,0,0,0,0,0,0,0
"10879","designed",0,0,0,0,0,0,0,0,0,0
"10880","organized",0,0,0,0,0,0,0,0,0,1
"10881","busiest",0,0,0,0,0,0,0,0,0,0
"10882","section",0,0,0,0,0,0,0,0,0,0
"10883","egyptian",0,0,0,0,0,0,0,0,0,0
"10884","mummies",0,0,0,0,0,0,0,0,0,0
"10885","displays",0,0,0,0,0,0,0,0,0,0
"10886","surprising",0,0,0,0,0,0,1,0,0,0
"10887","beautiful",0,0,0,0,1,0,0,0,0,1
"10888","building",0,0,0,0,0,0,0,0,0,1
"10889","amazing",0,0,0,0,0,0,0,0,0,0
"10890","exhibits",0,0,0,0,0,0,0,0,0,0
"10891","day",0,0,0,0,0,0,0,0,0,0
"10892","time",0,1,0,0,0,0,0,0,0,0
"10893","reflect",0,0,0,0,0,0,0,0,0,0
"10894","day",0,0,0,0,0,0,0,0,0,0
"10895","wrong",0,0,0,0,0,0,0,0,1,0
"10896","special",0,0,0,0,1,0,0,0,0,1
"10897","exhibitions",0,0,0,0,0,0,0,0,0,0
"10898","pay",0,1,0,0,1,0,0,1,0,1
"10899","book",0,0,0,0,0,0,0,0,0,0
"10900","advance",0,1,0,1,1,0,1,0,0,1
"10901","wandering",0,0,0,0,0,0,0,0,0,0
"10902","enthralling",0,0,0,0,0,0,0,0,0,0
"10903","enlightening",0,0,0,0,0,0,0,0,0,0
"10904","amazing",0,0,0,0,0,0,0,0,0,0
"10905","stories",0,0,0,0,0,0,0,0,0,0
"10906","objects",0,0,0,0,0,0,0,0,0,0
"10907","questions",0,0,0,0,0,0,0,0,0,0
"10908","items",0,0,0,0,0,0,0,0,0,0
"10909","found",0,0,0,0,1,0,0,1,0,1
"10910","visit",0,0,0,0,0,0,0,0,0,1
"10911","museum",0,0,0,0,0,0,0,0,0,0
"10912","rosetta",0,0,0,0,0,0,0,0,0,0
"10913","stone",1,0,0,0,0,0,0,0,1,0
"10914","egypt",0,0,0,0,0,0,0,0,0,0
"10915","exhibits",0,0,0,0,0,0,0,0,0,0
"10916","question",0,0,0,0,0,0,0,0,0,1
"10917","requires",0,0,0,0,0,0,0,0,0,0
"10918","visits",0,0,0,0,0,0,0,0,0,0
"10919","hours",0,0,0,0,0,0,0,0,0,0
"10920","dedicated",0,0,0,0,0,0,0,0,0,0
"10921","incredible",0,0,0,0,0,0,0,0,0,0
"10922","visit",0,0,0,0,0,0,0,0,0,1
"10923","times",0,0,0,0,0,0,0,0,0,0
"10924","immense",0,0,0,0,0,0,0,0,0,1
"10925","selection",0,0,0,0,0,0,0,0,0,0
"10926","exhibits",0,0,0,0,0,0,0,0,0,0
"10927","free",0,0,0,0,0,0,0,0,0,0
"10928","fee",1,0,0,0,0,0,0,0,1,0
"10929","paying",0,0,0,0,0,0,0,0,0,0
"10930","time",0,1,0,0,0,0,0,0,0,0
"10931","targetted",0,0,0,0,0,0,0,0,0,0
"10932","primarily",0,0,0,0,0,0,0,0,0,0
"10933","african",0,0,0,0,0,0,0,0,0,0
"10934","floor",0,0,0,0,0,0,0,0,0,0
"10935","layout",0,0,0,0,0,0,0,0,0,0
"10936","people",0,0,0,0,0,0,0,0,0,0
"10937","move",0,0,0,0,0,0,0,0,0,0
"10938","freely",0,0,0,0,1,0,0,1,0,1
"10939","exhibits",0,0,0,0,0,0,0,0,0,0
"10940","fascinating",0,0,0,0,0,0,0,0,0,1
"10941","spoilt",0,0,0,0,0,0,0,0,0,0
"10942","choice",0,0,0,0,0,0,0,0,0,1
"10943","special",0,0,0,0,1,0,0,0,0,1
"10944","exhibitions",0,0,0,0,0,0,0,0,0,0
"10945","troy",0,0,0,0,0,0,0,0,0,0
"10946","exhibition",0,0,0,0,0,0,0,0,0,0
"10947","masses",0,0,0,0,0,0,0,0,0,0
"10948","exhibits",0,0,0,0,0,0,0,0,0,0
"10949","sorts",0,0,0,0,0,0,0,0,0,0
"10950","themes",0,0,0,0,0,0,0,0,0,0
"10951","museum",0,0,0,0,0,0,0,0,0,0
"10952","free",0,0,0,0,0,0,0,0,0,0
"10953","request",0,0,0,0,0,0,0,0,0,0
"10954","donations",0,0,0,0,0,0,0,0,0,0
"10955","visitors",0,0,0,0,0,0,0,0,0,0
"10956","avoid",0,0,0,1,0,0,0,0,1,0
"10957","awesome",0,0,0,0,0,0,0,0,0,0
"10958","museum",0,0,0,0,0,0,0,0,0,0
"10959","visit",0,0,0,0,0,0,0,0,0,1
"10960","understand",0,0,0,0,0,0,0,0,0,0
"10961","magnitude",0,0,0,0,0,0,0,0,0,0
"10962","offerings",0,0,0,0,0,0,0,0,0,0
"10963","hours",0,0,0,0,0,0,0,0,0,0
"10964","exploring",0,0,0,0,0,0,0,0,0,0
"10965","galleries",0,0,0,0,0,0,0,0,0,0
"10966","tired",0,0,0,0,0,0,0,0,1,0
"10967","british",0,0,0,0,0,0,0,0,0,0
"10968","museum",0,0,0,0,0,0,0,0,0,0
"10969","beautiful",0,0,0,0,1,0,0,0,0,1
"10970","amazing",0,0,0,0,0,0,0,0,0,0
"10971","vast",0,0,0,0,0,0,0,0,0,0
"10972","won’t",0,0,0,0,0,0,0,0,0,0
"10973","disappointed",1,0,1,0,0,1,0,0,1,0
"10974","wow",0,0,0,0,0,0,0,0,0,0
"10975","artifacts",0,0,0,0,0,0,0,0,0,0
"10976","world",0,0,0,0,0,0,0,0,0,0
"10977","museum",0,0,0,0,0,0,0,0,0,0
"10978","learn",0,0,0,0,0,0,0,0,0,1
"10979","mesmerized",0,0,0,0,0,0,0,0,0,0
"10980","vast",0,0,0,0,0,0,0,0,0,0
"10981","artifacts",0,0,0,0,0,0,0,0,0,0
"10982","museum",0,0,0,0,0,0,0,0,0,0
"10983","personally",0,0,0,0,0,0,0,0,0,0
"10984","loved",0,0,0,0,0,0,0,0,0,0
"10985","egypt",0,0,0,0,0,0,0,0,0,0
"10986","collection",0,0,0,0,0,0,0,0,0,0
"10987","mummies",0,0,0,0,0,0,0,0,0,0
"10988","tombs",0,0,0,0,0,0,0,0,0,0
"10989","statues",0,0,0,0,0,0,0,0,0,0
"10990","artifacts",0,0,0,0,0,0,0,0,0,0
"10991","information",0,0,0,0,0,0,0,0,0,1
"10992","overload",0,0,0,0,0,1,0,0,1,0
"10993","day",0,0,0,0,0,0,0,0,0,0
"10994","wait",0,1,0,0,0,0,0,0,1,0
"10995","return",0,0,0,0,0,0,0,0,0,0
"10996","visitfrom",0,0,0,0,0,0,0,0,0,0
"10997","moment",0,0,0,0,0,0,0,0,0,0
"10998","enter",0,0,0,0,0,0,0,0,0,0
"10999","dumbstruck",0,0,0,0,0,0,0,0,0,0
"11000","awesome",0,0,0,0,0,0,0,0,0,0
"11001","artefacts",0,0,0,0,0,0,0,0,0,0
"11002","including",0,0,0,0,0,0,0,0,0,1
"11003","rosetta",0,0,0,0,0,0,0,0,0,0
"11004","stone",1,0,0,0,0,0,0,0,1,0
"11005","mummies",0,0,0,0,0,0,0,0,0,0
"11006","day",0,0,0,0,0,0,0,0,0,0
"11007","worth",0,0,0,0,0,0,0,0,0,1
"11008","visit",0,0,0,0,0,0,0,0,0,1
"11009","prepared",0,1,0,0,0,0,0,1,0,1
"11010","crowds",0,0,0,0,0,0,0,0,0,0
"11011","deserves",0,0,0,0,0,0,0,0,0,0
"11012","wow",0,0,0,0,0,0,0,0,0,0
"11013","excellent",0,0,0,0,1,0,0,1,0,1
"11014","visit",0,0,0,0,0,0,0,0,0,1
"11015","won’t",0,0,0,0,0,0,0,0,0,0
"11016","disappoint",1,0,1,0,0,1,0,0,1,0
"11017","prepare",0,1,0,0,0,0,0,0,0,1
"11018","days",0,0,0,0,0,0,0,0,0,0
"11019","review",0,0,0,0,0,0,0,0,0,0
"11020","piece",0,0,0,0,0,0,0,0,0,0
"11021","item",0,0,0,0,0,0,0,0,0,0
"11022","museum",0,0,0,0,0,0,0,0,0,0
"11023","suggest",0,0,0,0,0,0,0,1,0,0
"11024","spend",0,0,0,0,0,0,0,0,0,0
"11025","hours",0,0,0,0,0,0,0,0,0,0
"11026","it’s",0,0,0,0,0,0,0,0,0,0
"11027","visit",0,0,0,0,0,0,0,0,0,1
"11028","history",0,0,0,0,0,0,0,0,0,0
"11029","student",0,0,0,0,0,0,0,0,0,0
"11030","it’s",0,0,0,0,0,0,0,0,0,0
"11031","wonderful",0,0,0,0,1,0,1,1,0,1
"11032","treasures",0,0,0,0,0,0,0,0,0,0
"11033","visit",0,0,0,0,0,0,0,0,0,1
"11034","time",0,1,0,0,0,0,0,0,0,0
"11035","you’ll",0,0,0,0,0,0,0,0,0,0
"11036","stars",0,0,0,0,0,0,0,0,0,0
"11037","loos",0,0,0,0,0,0,0,0,0,0
"11038","petty",0,0,0,0,0,0,0,0,1,0
"11039","complain",1,0,0,0,0,1,0,0,1,0
"11040","toilets",0,0,0,0,0,0,0,0,0,0
"11041","british",0,0,0,0,0,0,0,0,0,0
"11042","museum",0,0,0,0,0,0,0,0,0,0
"11043","top",0,1,0,0,0,0,0,1,0,1
"11044","sites",0,0,0,0,0,0,0,0,0,0
"11045","london",0,0,0,0,0,0,0,0,0,0
"11046","country",0,0,0,0,0,0,0,0,0,0
"11047","impression",0,0,0,0,0,0,0,0,0,1
"11048","visitors",0,0,0,0,0,0,0,0,0,0
"11049","leave",0,0,0,0,0,1,1,0,1,0
"11050","experience",0,0,0,0,0,0,0,0,0,0
"11051","day",0,0,0,0,0,0,0,0,0,0
"11052","explore",0,1,0,0,0,0,0,0,0,0
"11053","british",0,0,0,0,0,0,0,0,0,0
"11054","museum",0,0,0,0,0,0,0,0,0,0
"11055","moment",0,0,0,0,0,0,0,0,0,0
"11056","enter",0,0,0,0,0,0,0,0,0,0
"11057","day",0,0,0,0,0,0,0,0,0,0
"11058","speed",0,0,0,0,0,0,0,0,0,0
"11059","viewing",0,0,0,0,0,0,0,0,0,0
"11060","leave",0,0,0,0,0,1,1,0,1,0
"11061","feeling",1,1,1,1,1,1,1,1,1,1
"11062","missed",0,0,0,0,0,0,0,0,0,0
"11063","planned",0,0,0,0,0,0,0,0,0,0
"11064","day",0,0,0,0,0,0,0,0,0,0
"11065","breaks",0,0,0,0,0,0,0,0,0,0
"11066","exhibitions",0,0,0,0,0,0,0,0,0,0
"11067","enjoyed",0,0,0,0,0,0,0,0,0,0
"11068","currency",0,0,0,0,0,0,0,0,0,0
"11069","exhibition",0,0,0,0,0,0,0,0,0,0
"11070","troy",0,0,0,0,0,0,0,0,0,0
"11071","london",0,0,0,0,0,0,0,0,0,0
"11072","visit",0,0,0,0,0,0,0,0,0,1
"11073","british",0,0,0,0,0,0,0,0,0,0
"11074","museum",0,0,0,0,0,0,0,0,0,0
"11075","hours",0,0,0,0,0,0,0,0,0,0
"11076","galleries",0,0,0,0,0,0,0,0,0,0
"11077","impressed",0,0,0,0,0,0,0,0,0,0
"11078","entire",0,0,0,0,0,0,0,0,0,0
"11079","world",0,0,0,0,0,0,0,0,0,0
"11080","history",0,0,0,0,0,0,0,0,0,0
"11081","caught",0,0,0,0,0,0,0,0,0,0
"11082","british",0,0,0,0,0,0,0,0,0,0
"11083","museum",0,0,0,0,0,0,0,0,0,0
"11084","displays",0,0,0,0,0,0,0,0,0,0
"11085","historically",0,0,0,0,0,0,0,0,0,0
"11086","plunder",1,0,1,1,0,1,1,0,1,0
"11087","acquired",0,0,0,0,0,0,0,0,0,0
"11088","centuries",0,0,0,0,0,0,0,0,0,0
"11089","british",0,0,0,0,0,0,0,0,0,0
"11090","colonialism",0,0,0,0,0,0,0,0,0,0
"11091","including",0,0,0,0,0,0,0,0,0,1
"11092","infamous",1,0,1,1,0,0,0,0,1,0
"11093","elgin",0,0,0,0,0,0,0,0,0,0
"11094","marbles",0,0,0,0,0,0,0,0,0,0
"11095","parthenon",0,0,0,0,0,0,0,0,0,0
"11096","easter",0,0,0,0,0,0,0,0,0,0
"11097","island",0,0,0,0,0,0,0,0,0,0
"11098","sculpture",0,0,0,0,0,0,0,0,0,1
"11099","rosetta",0,0,0,0,0,0,0,0,0,0
"11100","stone",1,0,0,0,0,0,0,0,1,0
"11101","favorite",0,0,0,0,1,0,0,1,0,1
"11102","visiting",0,0,0,0,0,0,0,0,0,0
"11103","british",0,0,0,0,0,0,0,0,0,0
"11104","museum",0,0,0,0,0,0,0,0,0,0
"11105","tour",0,0,0,0,0,0,0,0,0,0
"11106","explained",0,0,0,0,0,0,0,0,0,0
"11107","story",0,0,0,0,0,0,0,0,0,0
"11108","reasons",0,0,0,0,0,0,0,0,0,0
"11109","identify",0,0,0,0,0,0,0,0,0,0
"11110","character",0,0,0,0,0,0,0,0,0,0
"11111","background",0,0,0,0,0,0,0,0,0,0
"11112","stone",1,0,0,0,0,0,0,0,1,0
"11113","fantastic",0,0,0,0,0,0,0,0,0,0
"11114","experience",0,0,0,0,0,0,0,0,0,0
"11115","stayed",0,0,0,0,0,0,0,0,0,0
"11116","bloomsbury",0,0,0,0,0,0,0,0,0,0
"11117","hotel",0,0,0,0,0,0,0,0,0,0
"11118","staff",0,0,0,0,0,0,0,0,0,0
"11119","suggested",0,0,0,0,0,0,0,0,0,0
"11120","visit",0,0,0,0,0,0,0,0,0,1
"11121","tbm",0,0,0,0,0,0,0,0,0,0
"11122","closed",0,0,0,0,0,0,0,0,0,0
"11123","loved",0,0,0,0,0,0,0,0,0,0
"11124","explored",0,0,0,0,0,0,0,0,0,0
"11125","knowledge",0,0,0,0,0,0,0,0,0,1
"11126","history",0,0,0,0,0,0,0,0,0,0
"11127","britain",0,0,0,0,0,0,0,0,0,0
"11128","surroundings",0,0,0,0,0,0,0,0,0,0
"11129","lot",0,0,0,0,0,0,0,0,0,0
"11130","offer",0,0,0,0,0,0,0,0,0,1
"11131","shops",0,0,0,0,0,0,0,0,0,0
"11132","loved",0,0,0,0,0,0,0,0,0,0
"11133","museum",0,0,0,0,0,0,0,0,0,0
"11134","school",0,0,0,0,0,0,0,1,0,0
"11135","trip",0,0,0,0,0,0,1,0,0,0
"11136","day",0,0,0,0,0,0,0,0,0,0
"11137","children",0,0,0,0,0,0,0,0,0,0
"11138","running",0,0,0,0,0,0,0,0,0,0
"11139","racing",0,0,0,0,0,0,0,0,0,0
"11140","yelling",0,0,0,0,0,0,0,0,0,0
