"","title","writer","written","rating","word","sentiment"
"12912"," A very good  experience ","davidlamtraveller","Jul 2019",5,"desperate","negative"
"12913"," A very good  experience ","davidlamtraveller","Jul 2019",5,"boring","negative"
"12914","Ye olde mummies of London","Michael R","Jul 2019",4,"handy","positive"
"12915","Ye olde mummies of London","Michael R","Jul 2019",4,"fascinating","positive"
"12916","Plan your trip.","Scott M","Jul 2019",4,"planning","anticipation"
"12917","Plan your trip.","Scott M","Jul 2019",4,"planning","positive"
"12918","Plan your trip.","Scott M","Jul 2019",4,"planning","trust"
"12919","Plan your trip.","Scott M","Jul 2019",4,"time","anticipation"
"12920","Plan your trip.","Scott M","Jul 2019",4,"time","anticipation"
"12921","Seek out the less popular treasures!","Kathleen K","Jul 2019",4,"visit","positive"
"12922","Seek out the less popular treasures!","Kathleen K","Jul 2019",4,"peaceful","anticipation"
"12923","Seek out the less popular treasures!","Kathleen K","Jul 2019",4,"peaceful","joy"
"12924","Seek out the less popular treasures!","Kathleen K","Jul 2019",4,"peaceful","positive"
"12925","Seek out the less popular treasures!","Kathleen K","Jul 2019",4,"peaceful","surprise"
"12926","Seek out the less popular treasures!","Kathleen K","Jul 2019",4,"peaceful","trust"
"12927","Seek out the less popular treasures!","Kathleen K","Jul 2019",4,"contemplation","positive"
"12928","Seek out the less popular treasures!","Kathleen K","Jul 2019",4,"overwhelming","positive"
"12929","Great history but...","Lunadore","Jul 2019",5,"public","anticipation"
"12930","Great history but...","Lunadore","Jul 2019",5,"public","positive"
"12931","Great history but...","Lunadore","Jul 2019",5,"advise","positive"
"12932","Great history but...","Lunadore","Jul 2019",5,"advise","trust"
"12933","Great history but...","Lunadore","Jul 2019",5,"loo","disgust"
"12934","Great history but...","Lunadore","Jul 2019",5,"loo","negative"
"12935","Great history but...","Lunadore","Jul 2019",5,"hot","anger"
"12936","Great history but...","Lunadore","Jul 2019",5,"green","joy"
"12937","Great history but...","Lunadore","Jul 2019",5,"green","positive"
"12938","Great history but...","Lunadore","Jul 2019",5,"green","trust"
"12939","Great history but...","Lunadore","Jul 2019",5,"surprised","surprise"
"12940","Great history but...","Lunadore","Jul 2019",5,"option","positive"
"12941","Historical Artifacts Galore","4fairreview","Jul 2019",5,"hit","anger"
"12942","Historical Artifacts Galore","4fairreview","Jul 2019",5,"hit","negative"
"12943","Historical Artifacts Galore","4fairreview","Jul 2019",5,"information","positive"
"12944","Historical Artifacts Galore","4fairreview","Jul 2019",5,"overload","negative"
"12945","Historical Artifacts Galore","4fairreview","Jul 2019",5,"overload","sadness"
"12946","give yourself plenty of time","Sean M","Jul 2019",5,"trip","surprise"
"12947","give yourself plenty of time","Sean M","Jul 2019",5,"essential","positive"
"12948","give yourself plenty of time","Sean M","Jul 2019",5,"expected","anticipation"
"12949","give yourself plenty of time","Sean M","Jul 2019",5,"ambition","anticipation"
"12950","give yourself plenty of time","Sean M","Jul 2019",5,"ambition","joy"
"12951","give yourself plenty of time","Sean M","Jul 2019",5,"ambition","positive"
"12952","give yourself plenty of time","Sean M","Jul 2019",5,"ambition","trust"
"12953","Interesting","123cdon","Jul 2019",4,"time","anticipation"
"12954","Don't miss the treasures!","edmondite","Jul 2019",5,"spent","negative"
"12955","Don't miss the treasures!","edmondite","Jul 2019",5,"tired","negative"
"12956","A World History Class in 1 Day!","Concierge","Jul 2019",5,"start","anticipation"
"12957","A World History Class in 1 Day!","Concierge","Jul 2019",5,"overwhelmed","negative"
"12958","A World History Class in 1 Day!","Concierge","Jul 2019",5,"overwhelmed","sadness"
"12959","A World History Class in 1 Day!","Concierge","Jul 2019",5,"ancient","negative"
"12960","Must go","Hansen5","Jul 2019",5,"love","joy"
"12961","Must go","Hansen5","Jul 2019",5,"love","positive"
"12962","Must go","Hansen5","Jul 2019",5,"reading","positive"
"12963","Must go","Hansen5","Jul 2019",5,"worth","positive"
"12964","Must go","Hansen5","Jul 2019",5,"time","anticipation"
"12965","Fantastic free experience","Moe C","Jul 2019",5,"explore","anticipation"
"12966","Fantastic free experience","Moe C","Jul 2019",5,"explore","anticipation"
"12967","Fantastic free experience","Moe C","Jul 2019",5,"stone","anger"
"12968","Fantastic free experience","Moe C","Jul 2019",5,"stone","negative"
"12969","Fantastic free experience","Moe C","Jul 2019",5,"time","anticipation"
"12970","Fascinating","rn508","Jul 2019",5,"favorite","joy"
"12971","Fascinating","rn508","Jul 2019",5,"favorite","positive"
"12972","Fascinating","rn508","Jul 2019",5,"favorite","trust"
"12973","Fascinating","rn508","Jul 2019",5,"learn","positive"
"12974","Fascinating","rn508","Jul 2019",5,"fascinating","positive"
"12975","Munch exhibition (temp exhib until 21 July 2019)","PajaritoLondon","Jul 2019",5,"doubt","fear"
"12976","Munch exhibition (temp exhib until 21 July 2019)","PajaritoLondon","Jul 2019",5,"doubt","negative"
"12977","Munch exhibition (temp exhib until 21 July 2019)","PajaritoLondon","Jul 2019",5,"doubt","sadness"
"12978","Munch exhibition (temp exhib until 21 July 2019)","PajaritoLondon","Jul 2019",5,"doubt","trust"
"12979","Munch exhibition (temp exhib until 21 July 2019)","PajaritoLondon","Jul 2019",5,"master","positive"
"12980","Munch exhibition (temp exhib until 21 July 2019)","PajaritoLondon","Jul 2019",5,"series","trust"
"12981","Munch exhibition (temp exhib until 21 July 2019)","PajaritoLondon","Jul 2019",5,"ahead","positive"
"12982","Munch exhibition (temp exhib until 21 July 2019)","PajaritoLondon","Jul 2019",5,"art","anticipation"
"12983","Munch exhibition (temp exhib until 21 July 2019)","PajaritoLondon","Jul 2019",5,"art","joy"
"12984","Munch exhibition (temp exhib until 21 July 2019)","PajaritoLondon","Jul 2019",5,"art","positive"
"12985","Munch exhibition (temp exhib until 21 July 2019)","PajaritoLondon","Jul 2019",5,"art","sadness"
"12986","Munch exhibition (temp exhib until 21 July 2019)","PajaritoLondon","Jul 2019",5,"art","surprise"
"12987","Manga exhibition ","Gem S","Jul 2019",5,"mum","fear"
"12988","Manga exhibition ","Gem S","Jul 2019",5,"mum","negative"
"12989","Manga exhibition ","Gem S","Jul 2019",5,"spent","negative"
"12990","Manga exhibition ","Gem S","Jul 2019",5,"food","joy"
"12991","Manga exhibition ","Gem S","Jul 2019",5,"food","positive"
"12992","Manga exhibition ","Gem S","Jul 2019",5,"food","trust"
"12993","Manga exhibition ","Gem S","Jul 2019",5,"suggest","trust"
"12994","Manga exhibition ","Gem S","Jul 2019",5,"brilliant","anticipation"
"12995","Manga exhibition ","Gem S","Jul 2019",5,"brilliant","joy"
"12996","Manga exhibition ","Gem S","Jul 2019",5,"brilliant","positive"
"12997","Manga exhibition ","Gem S","Jul 2019",5,"brilliant","trust"
"12998","So much to see","bethanynd","Jul 2019",5,"time","anticipation"
"12999","So much to see","bethanynd","Jul 2019",5,"stone","anger"
"13000","So much to see","bethanynd","Jul 2019",5,"stone","negative"
"13001","One of the world's most important art collections","Anand P","Jul 2019",5,"famous","positive"
"13002","One of the world's most important art collections","Anand P","Jul 2019",5,"stone","anger"
"13003","One of the world's most important art collections","Anand P","Jul 2019",5,"stone","negative"
"13004","One of the world's most important art collections","Anand P","Jul 2019",5,"art","anticipation"
"13005","One of the world's most important art collections","Anand P","Jul 2019",5,"art","joy"
"13006","One of the world's most important art collections","Anand P","Jul 2019",5,"art","positive"
"13007","One of the world's most important art collections","Anand P","Jul 2019",5,"art","sadness"
"13008","One of the world's most important art collections","Anand P","Jul 2019",5,"art","surprise"
"13009","One of the world's most important art collections","Anand P","Jul 2019",5,"overwhelming","positive"
"13010","One of the world's most important art collections","Anand P","Jul 2019",5,"coming","anticipation"
"13011","One of the world's most important art collections","Anand P","Jul 2019",5,"overwhelming","positive"
"13012","Top 3 Museum in World","jimles7","Jul 2019",5,"visit","positive"
"13013","Top 3 Museum in World","jimles7","Jul 2019",5,"ancient","negative"
"13014","Top 3 Museum in World","jimles7","Jul 2019",5,"represented","positive"
"13015","Top 3 Museum in World","jimles7","Jul 2019",5,"stone","anger"
"13016","Top 3 Museum in World","jimles7","Jul 2019",5,"stone","negative"
"13017","Different cultures","Teddy","Jul 2019",5,"time","anticipation"
"13018","Different cultures","Teddy","Jul 2019",5,"enjoy","anticipation"
"13019","Different cultures","Teddy","Jul 2019",5,"enjoy","joy"
"13020","Different cultures","Teddy","Jul 2019",5,"enjoy","positive"
"13021","Different cultures","Teddy","Jul 2019",5,"enjoy","trust"
"13022","Classical Greek Sculptures","Lori K","Jul 2019",5,"worth","positive"
"13023","Classical Greek Sculptures","Lori K","Jul 2019",5,"visit","positive"
"13024","Classical Greek Sculptures","Lori K","Jul 2019",5,"grab","anger"
"13025","Classical Greek Sculptures","Lori K","Jul 2019",5,"grab","negative"
"13026","Classical Greek Sculptures","Lori K","Jul 2019",5,"plan","anticipation"
"13027","Classical Greek Sculptures","Lori K","Jul 2019",5,"visit","positive"
"13028","Classical Greek Sculptures","Lori K","Jul 2019",5,"spent","negative"
"13029","Classical Greek Sculptures","Lori K","Jul 2019",5,"time","anticipation"
"13030","Classical Greek Sculptures","Lori K","Jul 2019",5,"ancient","negative"
"13031","Classical Greek Sculptures","Lori K","Jul 2019",5,"special","joy"
"13032","Classical Greek Sculptures","Lori K","Jul 2019",5,"special","positive"
"13033","The British Museum never disappoints!","Kim K","Jul 2019",5,"visit","positive"
"13034","The British Museum never disappoints!","Kim K","Jul 2019",5,"time","anticipation"
"13035","Very quick visit on a busy summer day","FrogSqueezer","Jul 2019",4,"hot","anger"
"13036","Japanese Exhibition Fashion Show also including Cosplay Parade","Sharon H","Jul 2019",5,"lovely","anticipation"
"13037","Japanese Exhibition Fashion Show also including Cosplay Parade","Sharon H","Jul 2019",5,"lovely","joy"
"13038","Japanese Exhibition Fashion Show also including Cosplay Parade","Sharon H","Jul 2019",5,"lovely","positive"
"13039","Japanese Exhibition Fashion Show also including Cosplay Parade","Sharon H","Jul 2019",5,"lovely","sadness"
"13040","Japanese Exhibition Fashion Show also including Cosplay Parade","Sharon H","Jul 2019",5,"lovely","surprise"
"13041","Japanese Exhibition Fashion Show also including Cosplay Parade","Sharon H","Jul 2019",5,"lovely","trust"
"13042","Japanese Exhibition Fashion Show also including Cosplay Parade","Sharon H","Jul 2019",5,"visit","positive"
"13043","Japanese Exhibition Fashion Show also including Cosplay Parade","Sharon H","Jul 2019",5,"parade","anticipation"
"13044","Japanese Exhibition Fashion Show also including Cosplay Parade","Sharon H","Jul 2019",5,"parade","fear"
"13045","Japanese Exhibition Fashion Show also including Cosplay Parade","Sharon H","Jul 2019",5,"parade","joy"
"13046","Japanese Exhibition Fashion Show also including Cosplay Parade","Sharon H","Jul 2019",5,"parade","negative"
"13047","Japanese Exhibition Fashion Show also including Cosplay Parade","Sharon H","Jul 2019",5,"parade","positive"
"13048","Japanese Exhibition Fashion Show also including Cosplay Parade","Sharon H","Jul 2019",5,"parade","surprise"
"13049","Japanese Exhibition Fashion Show also including Cosplay Parade","Sharon H","Jul 2019",5,"lovely","anticipation"
"13050","Japanese Exhibition Fashion Show also including Cosplay Parade","Sharon H","Jul 2019",5,"lovely","joy"
"13051","Japanese Exhibition Fashion Show also including Cosplay Parade","Sharon H","Jul 2019",5,"lovely","positive"
"13052","Japanese Exhibition Fashion Show also including Cosplay Parade","Sharon H","Jul 2019",5,"lovely","sadness"
"13053","Japanese Exhibition Fashion Show also including Cosplay Parade","Sharon H","Jul 2019",5,"lovely","surprise"
"13054","Japanese Exhibition Fashion Show also including Cosplay Parade","Sharon H","Jul 2019",5,"lovely","trust"
"13055","Japanese Exhibition Fashion Show also including Cosplay Parade","Sharon H","Jul 2019",5,"watch","anticipation"
"13056","Japanese Exhibition Fashion Show also including Cosplay Parade","Sharon H","Jul 2019",5,"watch","fear"
"13057","Japanese Exhibition Fashion Show also including Cosplay Parade","Sharon H","Jul 2019",5,"brilliant","anticipation"
"13058","Japanese Exhibition Fashion Show also including Cosplay Parade","Sharon H","Jul 2019",5,"brilliant","joy"
"13059","Japanese Exhibition Fashion Show also including Cosplay Parade","Sharon H","Jul 2019",5,"brilliant","positive"
"13060","Japanese Exhibition Fashion Show also including Cosplay Parade","Sharon H","Jul 2019",5,"brilliant","trust"
"13061","Japanese Exhibition Fashion Show also including Cosplay Parade","Sharon H","Jul 2019",5,"stools","disgust"
"13062","Japanese Exhibition Fashion Show also including Cosplay Parade","Sharon H","Jul 2019",5,"stools","negative"
"13063","Spectacular Museum","SenorBlanko","Jul 2019",5,"art","anticipation"
"13064","Spectacular Museum","SenorBlanko","Jul 2019",5,"art","joy"
"13065","Spectacular Museum","SenorBlanko","Jul 2019",5,"art","positive"
"13066","Spectacular Museum","SenorBlanko","Jul 2019",5,"art","sadness"
"13067","Spectacular Museum","SenorBlanko","Jul 2019",5,"art","surprise"
"13068","Spectacular Museum","SenorBlanko","Jul 2019",5,"delight","anticipation"
"13069","Spectacular Museum","SenorBlanko","Jul 2019",5,"delight","joy"
"13070","Spectacular Museum","SenorBlanko","Jul 2019",5,"delight","positive"
"13071","Spectacular Museum","SenorBlanko","Jul 2019",5,"completely","positive"
"13072","Great Museum","411glennr","Jul 2019",5,"premier","positive"
"13073","Great Museum","411glennr","Jul 2019",5,"wonderful","joy"
"13074","Great Museum","411glennr","Jul 2019",5,"wonderful","positive"
"13075","Great Museum","411glennr","Jul 2019",5,"wonderful","surprise"
"13076","Great Museum","411glennr","Jul 2019",5,"wonderful","trust"
"13077","Great Museum","411glennr","Jul 2019",5,"art","anticipation"
"13078","Great Museum","411glennr","Jul 2019",5,"art","joy"
"13079","Great Museum","411glennr","Jul 2019",5,"art","positive"
"13080","Great Museum","411glennr","Jul 2019",5,"art","sadness"
"13081","Great Museum","411glennr","Jul 2019",5,"art","surprise"
"13082","Impressive for all ages","Andy Z","Jul 2019",5,"time","anticipation"
"13083","Impressive for all ages","Andy Z","Jul 2019",5,"ancient","negative"
"13084","Impressive for all ages","Andy Z","Jul 2019",5,"worth","positive"
"13085","Impressive for all ages","Andy Z","Jul 2019",5,"strongly","positive"
"13086","Fantastic visit","Nick S","Jul 2019",5,"attraction","positive"
"13087","Fantastic visit","Nick S","Jul 2019",5,"love","joy"
"13088","Fantastic visit","Nick S","Jul 2019",5,"love","positive"
"13089","Fantastic visit","Nick S","Jul 2019",5,"coming","anticipation"
"13090","Sore feet, buzzing brain","J C B","Jul 2019",5,"goodness","anticipation"
"13091","Sore feet, buzzing brain","J C B","Jul 2019",5,"goodness","joy"
"13092","Sore feet, buzzing brain","J C B","Jul 2019",5,"goodness","positive"
"13093","Sore feet, buzzing brain","J C B","Jul 2019",5,"goodness","surprise"
"13094","Sore feet, buzzing brain","J C B","Jul 2019",5,"goodness","trust"
"13095","Sore feet, buzzing brain","J C B","Jul 2019",5,"cafe","positive"
"13096","Sore feet, buzzing brain","J C B","Jul 2019",5,"break","surprise"
"13097","Sore feet, buzzing brain","J C B","Jul 2019",5,"rest","positive"
"13098","Sore feet, buzzing brain","J C B","Jul 2019",5,"delighted","anticipation"
"13099","Sore feet, buzzing brain","J C B","Jul 2019",5,"delighted","joy"
"13100","Sore feet, buzzing brain","J C B","Jul 2019",5,"delighted","positive"
"13101","Sore feet, buzzing brain","J C B","Jul 2019",5,"delighted","surprise"
"13102","Awesome ","renee6764","Jul 2019",4,"time","anticipation"
"13103","Awesome ","renee6764","Jul 2019",4,"premises","positive"
"13104","Another great site.","lmgfitness","Jul 2019",5,"lucky","joy"
"13105","Another great site.","lmgfitness","Jul 2019",5,"lucky","positive"
"13106","Another great site.","lmgfitness","Jul 2019",5,"lucky","surprise"
"13107","Another great site.","lmgfitness","Jul 2019",5,"guide","positive"
"13108","Another great site.","lmgfitness","Jul 2019",5,"guide","trust"
"13109","The World’s Heritage in a Museum","Mostafa","Jul 2019",5,"time","anticipation"
"13110","Awesome day out for all the family","Odyssey0768","Jul 2019",4,"love","joy"
"13111","Awesome day out for all the family","Odyssey0768","Jul 2019",4,"love","positive"
"13112","Awesome day out for all the family","Odyssey0768","Jul 2019",4,"learn","positive"
"13113","Awesome day out for all the family","Odyssey0768","Jul 2019",4,"ancient","negative"
"13114","Awesome day out for all the family","Odyssey0768","Jul 2019",4,"stone","anger"
"13115","Awesome day out for all the family","Odyssey0768","Jul 2019",4,"stone","negative"
"13116","Awesome day out for all the family","Odyssey0768","Jul 2019",4,"ancient","negative"
"13117","Awesome day out for all the family","Odyssey0768","Jul 2019",4,"pretty","anticipation"
"13118","Awesome day out for all the family","Odyssey0768","Jul 2019",4,"pretty","joy"
"13119","Awesome day out for all the family","Odyssey0768","Jul 2019",4,"pretty","positive"
"13120","Awesome day out for all the family","Odyssey0768","Jul 2019",4,"pretty","trust"
"13121","Excellent - needed more time; try to avoid crowds by going earlier","Marbles20","Jul 2019",5,"hot","anger"
"13122","Excellent - needed more time; try to avoid crowds by going earlier","Marbles20","Jul 2019",5,"worth","positive"
"13123","Excellent - needed more time; try to avoid crowds by going earlier","Marbles20","Jul 2019",5,"trip","surprise"
"13124","Excellent - needed more time; try to avoid crowds by going earlier","Marbles20","Jul 2019",5,"time","anticipation"
"13125","Excellent - needed more time; try to avoid crowds by going earlier","Marbles20","Jul 2019",5,"visit","positive"
"13126","Excellent - needed more time; try to avoid crowds by going earlier","Marbles20","Jul 2019",5,"attention","positive"
"13127","Excellent - needed more time; try to avoid crowds by going earlier","Marbles20","Jul 2019",5,"wonderful","joy"
"13128","Excellent - needed more time; try to avoid crowds by going earlier","Marbles20","Jul 2019",5,"wonderful","positive"
"13129","Excellent - needed more time; try to avoid crowds by going earlier","Marbles20","Jul 2019",5,"wonderful","surprise"
"13130","Excellent - needed more time; try to avoid crowds by going earlier","Marbles20","Jul 2019",5,"wonderful","trust"
"13131","The one museum to see in London","Bruce Gaudreau","Jul 2019",5,"visit","positive"
"13132","The one museum to see in London","Bruce Gaudreau","Jul 2019",5,"contribute","positive"
"13133","The one museum to see in London","Bruce Gaudreau","Jul 2019",5,"donation","positive"
"13134","The one museum to see in London","Bruce Gaudreau","Jul 2019",5,"worth","positive"
"13135","Lots to see, but lots of people as well!","meganlmnop","Jul 2019",4,"time","anticipation"
"13136","Lots to see, but lots of people as well!","meganlmnop","Jul 2019",4,"enjoy","anticipation"
"13137","Lots to see, but lots of people as well!","meganlmnop","Jul 2019",4,"enjoy","joy"
"13138","Lots to see, but lots of people as well!","meganlmnop","Jul 2019",4,"enjoy","positive"
"13139","Lots to see, but lots of people as well!","meganlmnop","Jul 2019",4,"enjoy","trust"
"13140","One of the best free museums in London","Isa U","Jul 2019",4,"organized","positive"
"13141","One of the best free museums in London","Isa U","Jul 2019",4,"organized","positive"
"13142","One of the best free museums in London","Isa U","Jul 2019",4,"extensive","positive"
"13143","Fascinating collection","Family EB","Jul 2019",5,"spent","negative"
"13144","Fascinating collection","Family EB","Jul 2019",5,"ancient","negative"
"13145","Fascinating collection","Family EB","Jul 2019",5,"spent","negative"
"13146","Fascinating collection","Family EB","Jul 2019",5,"arrive","anticipation"
"13147","Fascinating collection","Family EB","Jul 2019",5,"time","anticipation"
"13148","Fascinating collection","Family EB","Jul 2019",5,"avoid","fear"
"13149","Fascinating collection","Family EB","Jul 2019",5,"avoid","negative"
"13150","Fascinating collection","Family EB","Jul 2019",5,"wait","anticipation"
"13151","Fascinating collection","Family EB","Jul 2019",5,"wait","negative"
"13152","First trip to London","Margaret B","Jul 2019",5,"traveling","positive"
"13153","First trip to London","Margaret B","Jul 2019",5,"reserve","positive"
"13154","British museum","Jerry F","Jul 2019",5,"building","positive"
"13155","Great place","biggie76Toronto","Jul 2019",5,"hot","anger"
"13156","Great place","biggie76Toronto","Jul 2019",5,"prepare","anticipation"
"13157","Great place","biggie76Toronto","Jul 2019",5,"prepare","positive"
"13158","World Class - and of Major Importance","ElilouNYC","Jul 2019",5,"visit","positive"
"13159","World Class - and of Major Importance","ElilouNYC","Jul 2019",5,"wont","anticipation"
"13160","World Class - and of Major Importance","ElilouNYC","Jul 2019",5,"change","fear"
"13161","Wow, what an amazing place to visit","Mary B","Jul 2019",5,"lost","negative"
"13162","Wow, what an amazing place to visit","Mary B","Jul 2019",5,"lost","sadness"
"13163","Wow, what an amazing place to visit","Mary B","Jul 2019",5,"unbelievable","negative"
"13164","Wow, what an amazing place to visit","Mary B","Jul 2019",5,"grab","anger"
"13165","Wow, what an amazing place to visit","Mary B","Jul 2019",5,"grab","negative"
"13166","Wow, what an amazing place to visit","Mary B","Jul 2019",5,"stone","anger"
"13167","Wow, what an amazing place to visit","Mary B","Jul 2019",5,"stone","negative"
"13168","Wow, what an amazing place to visit","Mary B","Jul 2019",5,"officer","positive"
"13169","Wow, what an amazing place to visit","Mary B","Jul 2019",5,"officer","trust"
"13170","Wow, what an amazing place to visit","Mary B","Jul 2019",5,"arrive","anticipation"
"13171","Great Museum... but","Serenity","Jul 2019",4,"waste","disgust"
"13172","Great Museum... but","Serenity","Jul 2019",4,"waste","negative"
"13173","Great Museum... but","Serenity","Jul 2019",4,"time","anticipation"
"13174","Great Museum... but","Serenity","Jul 2019",4,"court","anger"
"13175","Great Museum... but","Serenity","Jul 2019",4,"court","anticipation"
"13176","Great Museum... but","Serenity","Jul 2019",4,"court","fear"
"13177","Great Museum... but","Serenity","Jul 2019",4,"cream","anticipation"
"13178","Great Museum... but","Serenity","Jul 2019",4,"cream","joy"
"13179","Great Museum... but","Serenity","Jul 2019",4,"cream","positive"
"13180","Great Museum... but","Serenity","Jul 2019",4,"cream","surprise"
"13181","Great Museum... but","Serenity","Jul 2019",4,"sugar","positive"
"13182","Great Museum... but","Serenity","Jul 2019",4,"wrong","negative"
"13183","Fabulous!","Heidi K","Jul 2019",5,"love","joy"
"13184","Fabulous!","Heidi K","Jul 2019",5,"love","positive"
"13185","Fabulous!","Heidi K","Jul 2019",5,"ancient","negative"
"13186","Very engaging ","WImom","Jul 2019",5,"donation","positive"
"13187","Very engaging ","WImom","Jul 2019",5,"spent","negative"
"13188","See things you can see nowhere else!","Audrey Q","Jul 2019",5,"reading","positive"
"13189","See things you can see nowhere else!","Audrey Q","Jul 2019",5,"pick","positive"
"13190","See things you can see nowhere else!","Audrey Q","Jul 2019",5,"donation","positive"
"13191","See things you can see nowhere else!","Audrey Q","Jul 2019",5,"guide","positive"
"13192","See things you can see nowhere else!","Audrey Q","Jul 2019",5,"guide","trust"
"13193","See things you can see nowhere else!","Audrey Q","Jul 2019",5,"plan","anticipation"
"13194","See things you can see nowhere else!","Audrey Q","Jul 2019",5,"worth","positive"
"13195","Excellent Egyptian exhibits","RenaissanceMan","Jul 2019",4,"stone","anger"
"13196","Excellent Egyptian exhibits","RenaissanceMan","Jul 2019",4,"stone","negative"
"13197","Excellent Egyptian exhibits","RenaissanceMan","Jul 2019",4,"navigable","anticipation"
"13198","Excellent Egyptian exhibits","RenaissanceMan","Jul 2019",4,"navigable","positive"
"13199","Excellent Egyptian exhibits","RenaissanceMan","Jul 2019",4,"time","anticipation"
"13200","Excellent Egyptian exhibits","RenaissanceMan","Jul 2019",4,"explore","anticipation"
"13201","Lots and lots of exhibits","MPF333","Jul 2019",4,"wonderful","joy"
"13202","Lots and lots of exhibits","MPF333","Jul 2019",4,"wonderful","positive"
"13203","Lots and lots of exhibits","MPF333","Jul 2019",4,"wonderful","surprise"
"13204","Lots and lots of exhibits","MPF333","Jul 2019",4,"wonderful","trust"
"13205","Lots and lots of exhibits","MPF333","Jul 2019",4,"building","positive"
"13206","Free entrance - amazing","Akroken","Jul 2019",3,"found","joy"
"13207","Free entrance - amazing","Akroken","Jul 2019",3,"found","positive"
"13208","Free entrance - amazing","Akroken","Jul 2019",3,"found","trust"
"13209","Amazing collection!","@anne_e","Jul 2019",5,"time","anticipation"
"13210","Amazing collection!","@anne_e","Jul 2019",5,"pay","anticipation"
"13211","Amazing collection!","@anne_e","Jul 2019",5,"pay","joy"
"13212","Amazing collection!","@anne_e","Jul 2019",5,"pay","positive"
"13213","Amazing collection!","@anne_e","Jul 2019",5,"pay","trust"
"13214","Amazing collection!","@anne_e","Jul 2019",5,"worth","positive"
"13215","GOOD","Candy Showe","Jul 2019",5,"pay","anticipation"
"13216","GOOD","Candy Showe","Jul 2019",5,"pay","joy"
"13217","GOOD","Candy Showe","Jul 2019",5,"pay","positive"
"13218","GOOD","Candy Showe","Jul 2019",5,"pay","trust"
"13219","GOOD","Candy Showe","Jul 2019",5,"extra","positive"
"13220","GOOD","Candy Showe","Jul 2019",5,"twin","positive"
"13221","GOOD","Candy Showe","Jul 2019",5,"extra","positive"
"13222","GOOD","Candy Showe","Jul 2019",5,"quiet","positive"
"13223","GOOD","Candy Showe","Jul 2019",5,"quiet","sadness"
"13224","GOOD","Candy Showe","Jul 2019",5,"chance","surprise"
"13225","FREE & MUST SEE even if controversial","Diseree D","Jul 2019",5,"stolen","anger"
"13226","FREE & MUST SEE even if controversial","Diseree D","Jul 2019",5,"stolen","negative"
"13227","FREE & MUST SEE even if controversial","Diseree D","Jul 2019",5,"controversial","anger"
"13228","FREE & MUST SEE even if controversial","Diseree D","Jul 2019",5,"controversial","negative"
"13229","FREE & MUST SEE even if controversial","Diseree D","Jul 2019",5,"stone","anger"
"13230","FREE & MUST SEE even if controversial","Diseree D","Jul 2019",5,"stone","negative"
"13231","FREE & MUST SEE even if controversial","Diseree D","Jul 2019",5,"stolen","anger"
"13232","FREE & MUST SEE even if controversial","Diseree D","Jul 2019",5,"stolen","negative"
"13233","Crazy busy ","Bela B","Jul 2019",5,"worth","positive"
"13234","Crazy busy ","Bela B","Jul 2019",5,"visit","positive"
"13235","Crazy busy ","Bela B","Jul 2019",5,"prepared","anticipation"
"13236","Crazy busy ","Bela B","Jul 2019",5,"prepared","positive"
"13237","Crazy busy ","Bela B","Jul 2019",5,"prepared","trust"
"13238","Crazy busy ","Bela B","Jul 2019",5,"warned","anticipation"
"13239","Crazy busy ","Bela B","Jul 2019",5,"warned","fear"
"13240","Crazy busy ","Bela B","Jul 2019",5,"warned","surprise"
"13241","Excellent","Stefanie H","Jul 2019",5,"donation","positive"
"13242","Excellent","Stefanie H","Jul 2019",5,"pull","positive"
"13243","Excellent","Stefanie H","Jul 2019",5,"pay","anticipation"
"13244","Excellent","Stefanie H","Jul 2019",5,"pay","joy"
"13245","Excellent","Stefanie H","Jul 2019",5,"pay","positive"
"13246","Excellent","Stefanie H","Jul 2019",5,"pay","trust"
"13247","Excellent","Stefanie H","Jul 2019",5,"major","positive"
"13248","Excellent","Stefanie H","Jul 2019",5,"stone","anger"
"13249","Excellent","Stefanie H","Jul 2019",5,"stone","negative"
"13250","Excellent collection of anthropology and antiquities","artyalex","Jul 2019",5,"guide","positive"
"13251","Excellent collection of anthropology and antiquities","artyalex","Jul 2019",5,"guide","trust"
"13252","Excellent collection of anthropology and antiquities","artyalex","Jul 2019",5,"ancient","negative"
"13253","Excellent collection of anthropology and antiquities","artyalex","Jul 2019",5,"time","anticipation"
"13254","Excellent collection of anthropology and antiquities","artyalex","Jul 2019",5,"drawback","negative"
"13255","Pick and choose the bits you want to see - avoid busy times!","welshbird34","Jul 2019",5,"swift","positive"
"13256","Pick and choose the bits you want to see - avoid busy times!","welshbird34","Jul 2019",5,"plan","anticipation"
"13257","Pick and choose the bits you want to see - avoid busy times!","welshbird34","Jul 2019",5,"pick","positive"
"13258","Pick and choose the bits you want to see - avoid busy times!","welshbird34","Jul 2019",5,"main","positive"
"13259","Fabulous Munch exhibition","kittycritter","Jul 2019",5,"absence","fear"
"13260","Fabulous Munch exhibition","kittycritter","Jul 2019",5,"absence","negative"
"13261","Fabulous Munch exhibition","kittycritter","Jul 2019",5,"absence","sadness"
"13262","Fabulous Munch exhibition","kittycritter","Jul 2019",5,"love","joy"
"13263","Fabulous Munch exhibition","kittycritter","Jul 2019",5,"love","positive"
